Customer_Id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Segment
14385,9,3,202.10999999999999,5,3,1,9,0,Regular Customers
14386,296,1,142.4,1,1,1,3,1,At-Risk / Inactive
14387,32,3,1727.6,4,3,4,11,0,Regular Customers
14388,10,8,3212.84,5,5,5,15,0,Regular Customers
14389,65,2,1043.46,3,3,4,10,0,Regular Customers
14390,10,9,4642.57,5,5,5,15,0,Regular Customers
14393,218,1,67.95,1,1,1,3,1,At-Risk / Inactive
14395,2,9,3479.91,5,5,5,15,0,Regular Customers
14396,65,2,487.99,3,3,3,9,0,Regular Customers
14397,2,19,2612.96,5,5,5,15,3,High-Value Customers
14400,149,1,574.7,2,1,3,6,1,At-Risk / Inactive
14401,4,13,4051.48,5,5,5,15,0,Regular Customers
14403,130,4,1475.81,2,4,4,10,0,Regular Customers
14404,33,6,1449.32,3,5,4,12,0,Regular Customers
14406,119,1,156.75,2,1,1,4,0,Regular Customers
14407,107,5,2142.73,2,4,5,11,0,Regular Customers
14408,10,7,2599.03,5,5,5,15,0,Regular Customers
14409,71,6,2059.4500000000003,3,5,5,13,0,Regular Customers
14410,92,9,1099.27,2,5,4,11,0,Regular Customers
14411,310,1,1063.0,1,1,4,6,1,At-Risk / Inactive
14412,42,2,770.03,3,3,3,9,0,Regular Customers
14413,362,1,121.05,1,1,1,3,1,At-Risk / Inactive
14414,91,7,1496.98,2,5,4,11,0,Regular Customers
14415,1,13,5855.57,5,5,5,15,3,High-Value Customers
14416,22,2,490.22,4,3,3,10,0,Regular Customers
14418,3,3,1937.25,5,3,4,12,0,Regular Customers
14419,10,6,1051.79,5,5,4,14,0,Regular Customers
14420,99,1,387.52,2,1,2,5,0,Regular Customers
14421,57,2,813.11,3,3,3,9,0,Regular Customers
14422,0,6,4263.64,5,5,5,15,0,Regular Customers
14423,218,1,265.2,1,1,2,4,1,At-Risk / Inactive
14424,17,1,322.08,4,1,2,7,0,Regular Customers
14426,23,10,4481.67,4,5,5,14,0,Regular Customers
14427,50,2,363.34000000000003,3,3,2,8,0,Regular Customers
14428,7,5,1224.06,5,4,4,13,0,Regular Customers
14431,302,1,470.36,1,1,2,4,1,At-Risk / Inactive
14432,9,6,2248.5,5,5,5,15,0,Regular Customers
14434,21,6,1372.8,4,5,4,13,0,Regular Customers
14436,98,1,89.06,2,1,1,4,0,Regular Customers
14437,365,1,63.0,1,1,1,3,1,At-Risk / Inactive
14438,306,1,131.9,1,1,1,3,1,At-Risk / Inactive
14439,319,1,2661.24,1,1,5,7,1,At-Risk / Inactive
14440,8,5,2357.68,5,4,5,14,0,Regular Customers
14441,0,4,1712.89,5,4,4,13,0,Regular Customers
14442,204,2,1589.82,1,3,4,8,1,At-Risk / Inactive
14443,53,4,1420.2,3,4,4,11,0,Regular Customers
14446,0,4,1005.55,5,4,4,13,0,Regular Customers
14447,18,5,1163.23,4,4,4,12,0,Regular Customers
14448,9,2,375.35,5,3,2,10,0,Regular Customers
14449,18,4,885.8,4,4,3,11,0,Regular Customers
14450,180,3,483.25,1,3,3,7,1,At-Risk / Inactive
14451,60,2,643.9,3,3,3,9,0,Regular Customers
14452,10,2,259.05,5,3,2,10,0,Regular Customers
14453,190,1,119.93,1,1,1,3,1,At-Risk / Inactive
14456,5,9,3014.32,5,5,5,15,0,Regular Customers
14457,310,1,113.64,1,1,1,3,1,At-Risk / Inactive
14459,155,1,1837.92,2,1,4,7,1,At-Risk / Inactive
14460,110,3,434.34,2,3,2,7,0,Regular Customers
14461,148,3,2102.67,2,3,5,10,1,At-Risk / Inactive
14462,66,11,1975.57,3,5,4,12,0,Regular Customers
14463,98,3,529.62,2,3,3,8,0,Regular Customers
14465,246,3,1038.44,1,3,4,8,1,At-Risk / Inactive
14466,29,7,2272.4,4,5,5,14,0,Regular Customers
14467,17,4,596.26,4,4,3,11,0,Regular Customers
14470,11,2,461.19,5,3,2,10,0,Regular Customers
14472,103,8,1852.67,2,5,4,11,0,Regular Customers
14473,74,2,234.34,2,3,1,6,0,Regular Customers
14474,46,1,547.66,3,1,3,7,0,Regular Customers
14475,71,3,925.85,3,3,4,10,0,Regular Customers
14476,257,1,193.0,1,1,1,3,1,At-Risk / Inactive
14477,19,4,1309.6,4,4,4,12,0,Regular Customers
14479,253,2,316.25,1,3,2,6,1,At-Risk / Inactive
14480,11,1,279.05,5,1,2,8,0,Regular Customers
14481,164,2,636.51,2,3,3,8,1,At-Risk / Inactive
14482,18,6,2022.81,4,5,4,13,0,Regular Customers
14483,281,1,137.1,1,1,1,3,1,At-Risk / Inactive
14484,50,1,321.92,3,1,2,6,0,Regular Customers
14485,38,1,162.8,3,1,1,5,0,Regular Customers
14487,26,6,1165.48,4,5,4,13,0,Regular Customers
14488,67,1,1064.28,3,1,4,8,0,Regular Customers
14489,207,1,463.38,1,1,2,4,1,At-Risk / Inactive
14491,175,2,340.93,2,3,2,7,1,At-Risk / Inactive
14493,7,5,2383.2400000000002,5,4,5,14,0,Regular Customers
14494,25,1,139.56,4,1,1,6,0,Regular Customers
14495,50,2,123.80000000000001,3,3,1,7,0,Regular Customers
14496,311,2,538.8100000000001,1,3,3,7,1,At-Risk / Inactive
14497,309,1,475.37,1,1,2,4,1,At-Risk / Inactive
14498,42,5,1957.32,3,4,4,11,0,Regular Customers
14499,26,3,808.44,4,3,3,10,0,Regular Customers
14500,88,3,356.85,2,3,2,7,0,Regular Customers
14501,183,2,251.21,1,3,2,6,1,At-Risk / Inactive
14502,19,11,2426.79,4,5,5,14,0,Regular Customers
14503,3,6,3543.26,5,5,5,15,0,Regular Customers
14504,47,4,673.26,3,4,3,10,0,Regular Customers
14505,17,8,5859.43,4,5,5,14,0,Regular Customers
14506,17,5,1960.65,4,4,4,12,0,Regular Customers
14507,23,6,1367.88,4,5,4,13,0,Regular Customers
14508,22,2,268.05,4,3,2,9,0,Regular Customers
14511,11,5,1314.81,5,4,4,13,0,Regular Customers
14512,187,2,275.28,1,3,2,6,1,At-Risk / Inactive
14513,100,3,455.59000000000003,2,3,2,7,0,Regular Customers
14514,61,3,990.2,3,3,4,10,0,Regular Customers
14515,17,6,2076.89,4,5,5,14,0,Regular Customers
14517,33,2,330.45,3,3,2,8,0,Regular Customers
14518,64,1,174.37,3,1,1,5,0,Regular Customers
14520,1,2,270.6,5,3,2,10,0,Regular Customers
14522,24,4,974.54,4,4,4,12,0,Regular Customers
14523,108,1,241.09,2,1,1,4,0,Regular Customers
14524,31,9,1843.83,4,5,4,13,0,Regular Customers
14525,19,9,4215.9,4,5,5,14,0,Regular Customers
14527,2,55,8506.13,5,5,5,15,3,High-Value Customers
14528,37,1,364.21999999999997,3,1,2,6,0,Regular Customers
14529,60,3,578.61,3,3,3,9,0,Regular Customers
14530,25,6,2862.11,4,5,5,14,0,Regular Customers
14532,236,4,932.85,1,4,4,9,1,At-Risk / Inactive
14533,24,7,1949.72,4,5,4,13,0,Regular Customers
14534,2,18,4395.65,5,5,5,15,3,High-Value Customers
14535,60,3,2854.84,3,3,5,11,0,Regular Customers
14536,259,1,170.95,1,1,1,3,1,At-Risk / Inactive
14537,57,1,355.56,3,1,2,6,0,Regular Customers
14538,64,2,388.25,3,3,2,8,0,Regular Customers
14539,15,2,537.48,4,3,3,10,0,Regular Customers
14540,9,3,952.66,5,3,4,12,0,Regular Customers
14541,58,8,1453.35,3,5,4,12,0,Regular Customers
14542,185,1,103.25,1,1,1,3,1,At-Risk / Inactive
14543,28,16,3560.08,4,5,5,14,3,High-Value Customers
14544,24,2,2004.3,4,3,4,11,0,Regular Customers
14546,5,5,2573.93,5,4,5,14,0,Regular Customers
14547,3,8,3974.75,5,5,5,15,0,Regular Customers
14548,150,2,652.8,2,3,3,8,1,At-Risk / Inactive
14549,311,1,289.24,1,1,2,4,1,At-Risk / Inactive
14550,10,2,757.37,5,3,3,11,0,Regular Customers
14551,18,2,186.23,4,3,1,8,0,Regular Customers
14552,151,1,164.22,2,1,1,4,1,At-Risk / Inactive
14553,19,5,859.27,4,4,3,11,0,Regular Customers
14554,10,4,2279.4900000000002,5,4,5,14,0,Regular Customers
14555,57,2,312.54,3,3,2,8,0,Regular Customers
14557,85,1,788.38,2,1,3,6,0,Regular Customers
14560,7,22,2237.77,5,5,5,15,3,High-Value Customers
14561,75,3,1080.76,2,3,4,9,0,Regular Customers
14562,3,18,5006.77,5,5,5,15,3,High-Value Customers
14565,95,4,2949.12,2,4,5,11,0,Regular Customers
14566,110,1,1432.0,2,1,4,7,0,Regular Customers
14567,56,2,1530.3600000000001,3,3,4,10,0,Regular Customers
14569,1,1,227.39,5,1,1,7,0,Regular Customers
14570,280,2,217.21,1,3,1,5,1,At-Risk / Inactive
14572,3,7,2804.54,5,5,5,15,0,Regular Customers
14573,179,9,1639.82,2,5,4,11,1,At-Risk / Inactive
14576,372,1,35.400000000000006,1,1,1,3,1,At-Risk / Inactive
14577,12,4,859.71,5,4,3,12,0,Regular Customers
14578,3,1,168.63,5,1,1,7,0,Regular Customers
14581,16,1,138.6,4,1,1,6,0,Regular Customers
14582,40,1,114.11,3,1,1,5,0,Regular Customers
14583,5,5,986.96,5,4,4,13,0,Regular Customers
14584,169,4,1033.06,2,4,4,10,1,At-Risk / Inactive
14585,50,1,157.05,3,1,1,5,0,Regular Customers
14586,276,1,237.35999999999999,1,1,1,3,1,At-Risk / Inactive
14587,18,9,1580.29,4,5,4,13,0,Regular Customers
14589,371,1,39.75,1,1,1,3,1,At-Risk / Inactive
14591,15,4,1320.21,4,4,4,12,0,Regular Customers
14592,35,3,557.94,3,3,3,9,0,Regular Customers
14593,21,3,617.15,4,3,3,10,0,Regular Customers
14594,7,2,363.33,5,3,2,10,0,Regular Customers
14595,19,6,1740.6000000000001,4,5,4,13,0,Regular Customers
14597,11,2,866.24,5,3,3,11,0,Regular Customers
14598,44,1,221.97,3,1,1,5,0,Regular Customers
14600,305,1,393.33000000000004,1,1,2,4,1,At-Risk / Inactive
14601,10,1,213.96,5,1,1,7,0,Regular Customers
14603,274,1,660.0,1,1,3,5,1,At-Risk / Inactive
14606,1,90,11926.15,5,5,5,15,3,High-Value Customers
14607,15,12,15021.5,4,5,5,14,3,High-Value Customers
14608,4,4,1785.15,5,4,4,13,0,Regular Customers
14609,72,4,601.56,2,4,3,9,0,Regular Customers
14616,242,3,406.08000000000004,1,3,2,6,1,At-Risk / Inactive
14618,9,3,553.44,5,3,3,11,0,Regular Customers
14619,245,1,394.44,1,1,2,4,1,At-Risk / Inactive
14620,205,2,412.78000000000003,1,3,2,6,1,At-Risk / Inactive
14621,1,5,1788.3600000000001,5,4,4,13,0,Regular Customers
14622,184,1,320.58000000000004,1,1,2,4,1,At-Risk / Inactive
14623,32,5,882.02,4,4,3,11,0,Regular Customers
14624,57,2,225.85,3,3,1,7,0,Regular Customers
14625,196,2,899.63,1,3,3,7,1,At-Risk / Inactive
14626,23,4,2791.27,4,4,5,13,0,Regular Customers
14628,91,2,671.96,2,3,3,8,0,Regular Customers
14629,4,2,955.26,5,3,4,12,0,Regular Customers
14631,50,3,1006.98,3,3,4,10,0,Regular Customers
14632,262,1,114.56,1,1,1,3,1,At-Risk / Inactive
14633,266,1,344.90000000000003,1,1,2,4,1,At-Risk / Inactive
14636,36,2,609.85,3,3,3,9,0,Regular Customers
14638,50,1,443.6,3,1,2,6,0,Regular Customers
14639,52,6,2984.4900000000002,3,5,5,13,0,Regular Customers
14640,24,6,2107.38,4,5,5,14,0,Regular Customers
14641,21,1,110.46000000000001,4,1,1,6,0,Regular Customers
14642,58,1,96.12,3,1,1,5,0,Regular Customers
14643,170,2,677.01,2,3,3,8,1,At-Risk / Inactive
14644,67,2,830.76,3,3,3,9,0,Regular Customers
14645,156,2,597.09,2,3,3,8,1,At-Risk / Inactive
14646,1,72,279138.02,5,5,5,15,2,VIP Customers
14647,201,1,236.04000000000002,1,1,1,3,1,At-Risk / Inactive
14649,4,4,1402.59,5,4,4,13,0,Regular Customers
14651,67,2,653.75,3,3,3,9,0,Regular Customers
14652,77,1,114.18,2,1,1,4,0,Regular Customers
14653,1,7,1916.7,5,5,4,14,0,Regular Customers
14655,8,4,1932.23,5,4,4,13,0,Regular Customers
14656,169,2,291.05,2,3,2,7,1,At-Risk / Inactive
14657,17,4,848.22,4,4,3,11,0,Regular Customers
14658,5,2,247.15,5,3,2,10,0,Regular Customers
14659,8,9,2529.93,5,5,5,15,0,Regular Customers
14660,86,2,285.74,2,3,2,7,0,Regular Customers
14661,26,1,107.95,4,1,1,6,0,Regular Customers
14662,28,4,741.37,4,4,3,11,0,Regular Customers
14664,19,2,636.24,4,3,3,10,0,Regular Customers
14665,60,5,1835.7,3,4,4,11,0,Regular Customers
14666,24,1,179.95,4,1,1,6,0,Regular Customers
14667,10,25,9170.79,5,5,5,15,3,High-Value Customers
14669,241,3,1259.24,1,3,4,8,1,At-Risk / Inactive
14670,280,2,392.86,1,3,2,6,1,At-Risk / Inactive
14672,234,2,765.5500000000001,1,3,3,7,1,At-Risk / Inactive
14673,3,5,1736.4,5,4,4,13,0,Regular Customers
14675,16,1,596.36,4,1,3,8,0,Regular Customers
14676,31,6,2548.2400000000002,4,5,5,14,0,Regular Customers
14680,25,16,28754.11,4,5,5,14,3,High-Value Customers
14681,71,3,498.95,3,3,3,9,0,Regular Customers
14682,187,2,52.0,1,3,1,5,1,At-Risk / Inactive
14684,25,5,1201.51,4,4,4,12,0,Regular Customers
14687,106,1,628.38,2,1,3,6,0,Regular Customers
14688,7,21,5579.1,5,5,5,15,3,High-Value Customers
14689,208,1,112.80000000000001,1,1,1,3,1,At-Risk / Inactive
14690,44,2,355.05,3,3,2,8,0,Regular Customers
14691,30,5,2114.33,4,4,5,13,0,Regular Customers
14692,137,4,591.55,2,4,3,9,0,Regular Customers
14693,264,1,172.9,1,1,1,3,1,At-Risk / Inactive
14696,4,7,2078.95,5,5,5,15,0,Regular Customers
14697,218,2,188.61,1,3,1,5,1,At-Risk / Inactive
14698,1,5,1217.27,5,4,4,13,0,Regular Customers
14699,214,1,109.13000000000001,1,1,1,3,1,At-Risk / Inactive
14700,32,3,2195.1,4,3,5,12,0,Regular Customers
14701,10,9,2526.09,5,5,5,15,0,Regular Customers
14702,1,17,3251.79,5,5,5,15,3,High-Value Customers
14703,14,1,318.17,5,1,2,8,0,Regular Customers
14704,19,7,1461.6200000000001,4,5,4,13,0,Regular Customers
14705,198,1,179.0,1,1,1,3,1,At-Risk / Inactive
14708,2,3,1126.3700000000001,5,3,4,12,0,Regular Customers
14709,15,13,4921.04,4,5,5,14,0,Regular Customers
14710,14,4,599.48,5,4,3,12,0,Regular Customers
14711,10,11,2839.62,5,5,5,15,0,Regular Customers
14712,29,3,917.07,4,3,3,10,0,Regular Customers
14713,9,11,2662.2,5,5,5,15,0,Regular Customers
14714,24,1,160.19,4,1,1,6,0,Regular Customers
14715,24,4,867.38,4,4,3,11,0,Regular Customers
14716,43,2,307.51,3,3,2,8,0,Regular Customers
14719,1,5,1581.84,5,4,4,13,0,Regular Customers
14720,5,3,663.81,5,3,3,11,0,Regular Customers
14722,147,1,180.42,2,1,1,4,1,At-Risk / Inactive
14723,10,6,1120.66,5,5,4,14,0,Regular Customers
14725,24,1,655.58,4,1,3,8,0,Regular Customers
14727,274,1,268.58,1,1,2,4,1,At-Risk / Inactive
14729,373,1,313.49,1,1,2,4,1,At-Risk / Inactive
14730,1,8,1897.57,5,5,4,14,0,Regular Customers
14731,47,3,380.02,3,3,2,8,0,Regular Customers
14732,8,8,2702.4900000000002,5,5,5,15,0,Regular Customers
14733,16,12,9585.91,4,5,5,14,3,High-Value Customers
14735,3,31,6050.6900000000005,5,5,5,15,3,High-Value Customers
14737,3,3,1164.55,5,3,4,12,0,Regular Customers
14738,42,7,1314.45,3,5,4,12,0,Regular Customers
14739,4,7,3902.28,5,5,5,15,0,Regular Customers
14740,197,3,1448.21,1,3,4,8,1,At-Risk / Inactive
14741,11,6,1400.3400000000001,5,5,4,14,0,Regular Customers
14744,16,7,1099.98,4,5,4,13,0,Regular Customers
14745,112,5,1220.26,2,4,4,10,0,Regular Customers
14747,249,1,328.2,1,1,2,4,1,At-Risk / Inactive
14748,29,5,1415.75,4,4,4,12,0,Regular Customers
14752,43,1,389.64000000000004,3,1,2,6,0,Regular Customers
14753,87,1,563.15,2,1,3,6,0,Regular Customers
14754,44,2,638.05,3,3,3,9,0,Regular Customers
14755,9,11,5010.28,5,5,5,15,0,Regular Customers
14756,15,1,738.96,4,1,3,8,0,Regular Customers
14757,75,1,420.5,2,1,2,5,0,Regular Customers
14758,144,4,1484.06,2,4,4,10,0,Regular Customers
14759,4,3,1625.97,5,3,4,12,0,Regular Customers
14760,297,1,89.2,1,1,1,3,1,At-Risk / Inactive
14761,58,2,255.9,3,3,2,8,0,Regular Customers
14762,263,1,300.52,1,1,2,4,1,At-Risk / Inactive
14764,46,1,278.3,3,1,2,6,0,Regular Customers
14765,29,3,254.11,4,3,2,9,0,Regular Customers
14766,8,6,2473.37,5,5,5,15,0,Regular Customers
14768,17,2,192.60000000000002,4,3,1,8,0,Regular Customers
14769,2,8,10415.33,5,5,5,15,0,Regular Customers
14770,232,2,876.4200000000001,1,3,3,7,1,At-Risk / Inactive
14772,112,1,139.26,2,1,1,4,0,Regular Customers
14775,58,3,1011.9,3,3,4,10,0,Regular Customers
14776,51,11,2538.2999999999997,3,5,5,13,0,Regular Customers
14778,127,2,730.86,2,3,3,8,0,Regular Customers
14779,280,3,386.15,1,3,2,6,1,At-Risk / Inactive
14780,54,2,447.68,3,3,2,8,0,Regular Customers
14782,319,1,200.10000000000002,1,1,1,3,1,At-Risk / Inactive
14784,26,2,289.99,4,3,2,9,0,Regular Customers
14785,10,2,77.4,5,3,1,9,0,Regular Customers
14788,7,2,679.44,5,3,3,11,0,Regular Customers
14789,28,1,197.64,4,1,1,6,0,Regular Customers
14790,16,4,745.06,4,4,3,11,0,Regular Customers
14792,63,1,6.2,3,1,1,5,0,Regular Customers
14793,21,1,228.99,4,1,1,6,0,Regular Customers
14794,2,7,1319.91,5,5,4,14,0,Regular Customers
14795,166,1,131.45000000000002,2,1,1,4,1,At-Risk / Inactive
14796,1,17,7973.93,5,5,5,15,3,High-Value Customers
14798,52,3,173.74,3,3,1,7,0,Regular Customers
14799,51,1,157.7,3,1,1,5,0,Regular Customers
14800,47,12,4331.79,3,5,5,13,0,Regular Customers
14801,61,1,189.34,3,1,1,5,0,Regular Customers
14803,162,3,845.5500000000001,2,3,3,8,1,At-Risk / Inactive
14804,8,1,353.27,5,1,2,8,0,Regular Customers
14805,15,4,546.4,4,4,3,11,0,Regular Customers
14806,75,1,193.39000000000001,2,1,1,4,0,Regular Customers
14808,39,8,2718.6,3,5,5,13,0,Regular Customers
14810,40,11,2085.33,3,5,5,13,0,Regular Customers
14813,369,2,152.88,1,3,1,5,1,At-Risk / Inactive
14815,36,2,778.5,3,3,3,9,0,Regular Customers
14816,197,1,271.85,1,1,2,4,1,At-Risk / Inactive
14817,200,2,1010.34,1,3,4,8,1,At-Risk / Inactive
14818,73,3,657.8,2,3,3,8,0,Regular Customers
14819,64,2,272.07,3,3,2,8,0,Regular Customers
14820,21,4,507.29,4,4,3,11,0,Regular Customers
14821,366,1,48.800000000000004,1,1,1,3,1,At-Risk / Inactive
14823,180,3,321.43,1,3,2,6,1,At-Risk / Inactive
14824,10,4,1127.71,5,4,4,13,0,Regular Customers
14825,3,12,2221.01,5,5,5,15,0,Regular Customers
14828,196,3,2139.76,1,3,5,9,1,At-Risk / Inactive
14829,29,4,697.55,4,4,3,11,0,Regular Customers
14830,53,1,188.03,3,1,1,5,0,Regular Customers
14834,17,6,1720.3,4,5,4,13,0,Regular Customers
14836,10,3,102.45,5,3,1,9,0,Regular Customers
14837,89,4,1649.5,2,4,4,10,0,Regular Customers
14840,267,1,62.85,1,1,1,3,1,At-Risk / Inactive
14841,53,6,3295.76,3,5,5,13,0,Regular Customers
14842,43,4,2824.69,3,4,5,12,0,Regular Customers
14844,63,4,3189.81,3,4,5,12,0,Regular Customers
14847,148,1,309.40000000000003,2,1,2,5,1,At-Risk / Inactive
14849,21,25,7930.54,4,5,5,14,3,High-Value Customers
14850,311,1,325.75,1,1,2,4,1,At-Risk / Inactive
14851,23,2,511.35,4,3,3,10,0,Regular Customers
14852,58,6,2836.69,3,5,5,13,0,Regular Customers
14853,24,2,475.8,4,3,2,9,0,Regular Customers
14854,78,7,2740.03,2,5,5,12,0,Regular Customers
14855,119,2,645.65,2,3,3,8,0,Regular Customers
14856,36,3,1290.53,3,3,4,10,0,Regular Customers
14857,59,2,1173.1200000000001,3,3,4,10,0,Regular Customers
14859,12,4,1353.74,5,4,4,13,0,Regular Customers
14860,19,1,170.32,4,1,1,6,0,Regular Customers
14861,52,1,125.79,3,1,1,5,0,Regular Customers
14862,25,2,841.2,4,3,3,10,0,Regular Customers
14863,29,1,266.76,4,1,2,7,0,Regular Customers
14865,7,2,52.2,5,3,1,9,0,Regular Customers
14866,10,11,14353.4,5,5,5,15,3,High-Value Customers
14867,185,3,710.28,1,3,3,7,1,At-Risk / Inactive
14868,3,8,2953.59,5,5,5,15,0,Regular Customers
14869,8,2,721.45,5,3,3,11,0,Regular Customers
14870,261,1,327.25,1,1,2,4,1,At-Risk / Inactive
14871,3,4,501.28000000000003,5,4,3,12,0,Regular Customers
14873,210,1,519.68,1,1,3,5,1,At-Risk / Inactive
14875,107,2,1465.32,2,3,4,9,0,Regular Customers
14878,12,9,1476.09,5,5,4,14,0,Regular Customers
14880,77,3,690.59,2,3,3,8,0,Regular Customers
14881,19,1,255.4,4,1,2,7,0,Regular Customers
14882,26,2,589.7,4,3,3,10,0,Regular Customers
14883,18,6,761.59,4,5,3,12,0,Regular Customers
14885,131,1,765.3199999999999,2,1,3,6,0,Regular Customers
14886,252,1,364.8,1,1,2,4,1,At-Risk / Inactive
14887,79,1,1862.0,2,1,4,7,0,Regular Customers
14888,207,1,369.2,1,1,2,4,1,At-Risk / Inactive
14889,336,1,135.9,1,1,1,3,1,At-Risk / Inactive
14890,253,1,125.65,1,1,1,3,1,At-Risk / Inactive
14891,148,2,554.38,2,3,3,8,1,At-Risk / Inactive
14893,9,2,1237.8500000000001,5,3,4,12,0,Regular Customers
14894,85,1,655.75,2,1,3,6,0,Regular Customers
14895,7,20,11138.710000000001,5,5,5,15,3,High-Value Customers
14896,204,2,468.77000000000004,1,3,2,6,1,At-Risk / Inactive
14897,7,4,1366.38,5,4,4,13,0,Regular Customers
14898,23,6,1269.31,4,5,4,13,0,Regular Customers
14901,11,9,1421.29,5,5,4,14,0,Regular Customers
14902,25,1,332.66,4,1,2,7,0,Regular Customers
14903,21,5,2795.33,4,4,5,13,0,Regular Customers
14904,2,2,1025.44,5,3,4,12,0,Regular Customers
14905,157,2,616.15,2,3,3,8,1,At-Risk / Inactive
14907,3,7,3501.1,5,5,5,15,0,Regular Customers
14908,74,1,277.8,2,1,2,5,0,Regular Customers
14910,2,4,434.35,5,4,2,11,0,Regular Customers
14911,1,198,136161.83,5,5,5,15,2,VIP Customers
14912,16,2,867.85,4,3,3,10,0,Regular Customers
14913,35,4,1227.43,3,4,4,11,0,Regular Customers
14915,91,2,307.48,2,3,2,7,0,Regular Customers
14916,70,4,1268.98,3,4,4,11,0,Regular Customers
14918,115,2,1610.15,2,3,4,9,0,Regular Customers
14920,212,2,977.77,1,3,4,8,1,At-Risk / Inactive
14921,30,2,1316.07,4,3,4,11,0,Regular Customers
14923,50,1,749.1,3,1,3,7,0,Regular Customers
14924,245,1,310.05,1,1,2,4,1,At-Risk / Inactive
14929,32,1,223.88,4,1,1,6,0,Regular Customers
14930,108,3,2362.96,2,3,5,10,0,Regular Customers
14931,4,4,864.6800000000001,5,4,3,12,0,Regular Customers
14932,365,1,313.53,1,1,2,4,1,At-Risk / Inactive
14934,81,2,1890.94,2,3,4,9,0,Regular Customers
14935,297,1,1784.71,1,1,4,6,1,At-Risk / Inactive
14936,33,8,8137.02,3,5,5,13,0,Regular Customers
14937,56,3,1621.88,3,3,4,10,0,Regular Customers
14944,29,12,5900.25,4,5,5,14,0,Regular Customers
14946,14,1,100.9,5,1,1,7,0,Regular Customers
14947,72,2,290.82,2,3,2,7,0,Regular Customers
14948,23,6,1101.97,4,5,4,13,0,Regular Customers
14950,19,1,371.2,4,1,2,7,0,Regular Customers
14951,79,1,311.69,2,1,2,5,0,Regular Customers
14952,59,11,8099.49,3,5,5,13,0,Regular Customers
14953,25,1,285.67,4,1,2,7,0,Regular Customers
14954,12,1,294.85,5,1,2,8,0,Regular Customers
14957,253,1,58.49,1,1,1,3,1,At-Risk / Inactive
14958,147,3,483.73,2,3,3,8,1,At-Risk / Inactive
14959,64,4,695.42,3,4,3,10,0,Regular Customers
14960,8,2,221.27,5,3,1,9,0,Regular Customers
14961,10,9,7044.68,5,5,5,15,0,Regular Customers
14962,270,1,126.7,1,1,1,3,1,At-Risk / Inactive
14963,9,5,1472.34,5,4,4,13,0,Regular Customers
14964,247,1,206.21,1,1,1,3,1,At-Risk / Inactive
14965,96,2,596.09,2,3,3,8,0,Regular Customers
14966,14,1,183.02,5,1,1,7,0,Regular Customers
14967,49,1,463.8,3,1,2,6,0,Regular Customers
14968,30,1,147.59,4,1,1,6,0,Regular Customers
14970,68,4,1592.06,3,4,4,11,0,Regular Customers
14971,35,3,1097.98,3,3,4,10,0,Regular Customers
14972,128,1,114.77,2,1,1,4,0,Regular Customers
14973,107,3,1314.45,2,3,4,9,0,Regular Customers
14974,37,1,89.94,3,1,1,5,0,Regular Customers
14975,57,1,279.94,3,1,2,6,0,Regular Customers
14976,57,6,774.86,3,5,3,11,0,Regular Customers
14978,72,5,1921.3700000000001,2,4,4,10,0,Regular Customers
14981,246,1,102.12,1,1,1,3,1,At-Risk / Inactive
14984,19,2,202.37,4,3,1,8,0,Regular Customers
14985,198,2,292.01,1,3,2,6,1,At-Risk / Inactive
14987,15,2,326.4,4,3,2,9,0,Regular Customers
14988,211,1,334.54,1,1,2,4,1,At-Risk / Inactive
14995,38,2,231.98000000000002,3,3,1,7,0,Regular Customers
14997,46,3,546.1999999999999,3,3,3,9,0,Regular Customers
14998,170,2,414.87,2,3,2,7,1,At-Risk / Inactive
15000,47,1,490.52,3,1,3,7,0,Regular Customers
15002,115,4,1641.76,2,4,4,10,0,Regular Customers
15004,147,1,1220.38,2,1,4,7,1,At-Risk / Inactive
15005,15,28,6293.67,4,5,5,14,3,High-Value Customers
15006,51,1,475.43,3,1,2,6,0,Regular Customers
15007,159,1,156.91,2,1,1,4,1,At-Risk / Inactive
15009,12,3,1259.43,5,3,4,12,0,Regular Customers
15010,35,1,308.94,3,1,2,6,0,Regular Customers
15012,53,2,405.04,3,3,2,8,0,Regular Customers
15014,43,2,257.67,3,3,2,8,0,Regular Customers
15016,172,1,170.04,2,1,1,4,1,At-Risk / Inactive
15017,33,1,125.58,3,1,1,5,0,Regular Customers
15018,38,3,496.21,3,3,3,9,0,Regular Customers
15019,266,1,252.81,1,1,2,4,1,At-Risk / Inactive
15021,8,9,1871.77,5,5,4,14,0,Regular Customers
15022,11,4,852.39,5,4,3,12,0,Regular Customers
15023,3,11,6701.51,5,5,5,15,0,Regular Customers
15024,9,10,1636.43,5,5,4,14,0,Regular Customers
15025,33,1,361.96,3,1,2,6,0,Regular Customers
